,gender,expiration,age,time,education,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,income_ub,income_lb,destination,passanger,weather,coupon,maritalStatus,occupation,temperature,has_children,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
4080,1.0,24.0,36.0,22.0,3.0,0.0,0.0,2.0,1.0,0.0,37499.0,25000.0,0.5192409548252276,0.44557104797548786,0.5755661853705688,0.8034023334706045,0.6685423041595372,0.6099120529897687,80.0,1.0,0.0,0.0,1.0,0.0,1
4081,1.0,2.0,36.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,37499.0,25000.0,0.5588624523415052,0.4936116537858927,0.5537341206923784,0.6104626234617779,0.4918300701959929,0.514410598351877,80.0,1.0,0.0,0.0,1.0,0.0,0
4082,1.0,2.0,36.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,37499.0,25000.0,0.5566995644455,0.6298011234890589,0.4565323963131528,0.5327048637477221,0.6393724729158218,0.6710185864375744,80.0,1.0,1.0,0.0,1.0,0.0,0
4083,1.0,24.0,36.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,37499.0,25000.0,0.48498032317250145,0.49992185138064177,0.6168066835031247,0.7845148934487791,0.5548888744766581,0.5444972971669683,80.0,1.0,1.0,1.0,0.0,1.0,1
4084,1.0,24.0,36.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,37499.0,25000.0,0.47727152274591494,0.5595815777880496,0.6332365742541542,0.7157175184568947,0.5194641408187805,0.5523521272647799,80.0,1.0,0.0,0.0,1.0,0.0,1
4085,1.0,24.0,36.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,37499.0,25000.0,0.5166623530055745,0.4459725614379927,0.59807116029046,0.5062632995969051,0.615348246579226,0.5367122784591539,55.0,1.0,1.0,0.0,0.0,1.0,0
4086,0.0,24.0,21.0,10.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5097330951785711,0.4981201340056448,0.6740707159026676,0.3985442808659567,0.49461844944320155,0.6913117484973604,80.0,0.0,0.0,0.0,0.0,1.0,1
4087,0.0,2.0,21.0,10.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.6849480955497899,0.6741257493737559,0.5714736415529708,0.47198792546155105,0.6164447821297142,0.6956689917150062,80.0,0.0,1.0,0.0,0.0,1.0,0
4088,0.0,2.0,21.0,14.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5345704601044722,0.5849580150837752,0.5137646300451211,0.7259313182262108,0.518601553473582,0.618136663648282,80.0,0.0,1.0,0.0,0.0,1.0,1
4089,0.0,24.0,21.0,18.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.6073292323384963,0.6206895244189935,0.5658538036131849,0.721156172830169,0.5120451876916585,0.5395350820152782,80.0,0.0,1.0,0.0,0.0,1.0,1
4090,0.0,24.0,21.0,14.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.6180325973836319,0.6446797879912215,0.5108974875985741,0.502089059358052,0.5511027536344104,0.6420837535737278,55.0,0.0,0.0,0.0,0.0,1.0,0
4091,0.0,24.0,21.0,10.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.47966912078734875,0.6647264255713693,0.6144846342278665,0.47029520920501827,0.5936241603615877,0.7347927499402972,80.0,0.0,0.0,0.0,0.0,1.0,0
4092,0.0,2.0,21.0,10.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.6733067017778475,0.5402046212446586,0.680172233263689,0.4487591874679342,0.5253371000426402,0.6324960117413028,80.0,0.0,0.0,0.0,0.0,1.0,0
4093,0.0,24.0,21.0,10.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.6889873878183173,0.5433776063934459,0.5671740453895827,0.47512816903316835,0.49203887775897903,0.623607699456893,80.0,0.0,1.0,0.0,0.0,1.0,0
4094,0.0,2.0,21.0,14.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.6367932681036812,0.5471878716335272,0.7023890724864886,0.5500249229336267,0.6665501045241042,0.6797575991707553,80.0,0.0,0.0,0.0,0.0,1.0,0
4095,0.0,24.0,21.0,18.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5455741317685875,0.5722042097473803,0.5939460759625553,0.7765910865030908,0.5662189878343943,0.712578232708325,80.0,0.0,0.0,0.0,0.0,1.0,1
4096,0.0,2.0,21.0,18.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.6010675836305648,0.47567144223853525,0.5495488218945724,0.5210489973588288,0.5590268740721878,0.505340087309059,80.0,0.0,1.0,0.0,0.0,1.0,1
4097,0.0,24.0,21.0,18.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5076413599524902,0.5564413017583368,0.5136814015416716,0.4360331753660241,0.4644756869884418,0.6794226865437955,80.0,0.0,0.0,0.0,1.0,0.0,0
4098,0.0,24.0,21.0,18.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5154643363534255,0.633965021356243,0.6182480428876213,0.5483649210510539,0.617297243293239,0.6623426790659653,80.0,0.0,0.0,0.0,0.0,1.0,0
4099,0.0,2.0,21.0,18.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5335798215064105,0.5140787658691205,0.6437093753358596,0.7576142498235622,0.44677964159522676,0.6218177039421466,80.0,0.0,0.0,0.0,1.0,0.0,1
4100,0.0,2.0,21.0,18.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.4613044429390517,0.48516891995693245,0.6634540199008849,0.5232504364867764,0.535323376711996,0.5916541395189644,80.0,0.0,1.0,1.0,0.0,1.0,0
4101,0.0,2.0,21.0,22.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.4762596113239309,0.5011360730200567,0.5882490485079693,0.6580537119636034,0.5302412316106713,0.5680866529724301,80.0,0.0,0.0,0.0,1.0,0.0,1
4102,0.0,24.0,21.0,22.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.48453887315196287,0.5032448602121385,0.4511621367269005,0.6548038049321745,0.5045443361948709,0.7128191975565641,80.0,0.0,0.0,0.0,1.0,0.0,0
4103,0.0,2.0,21.0,7.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.47476624026493464,0.45484444755114595,0.5382917072016079,0.4781165334796223,0.566583196213273,0.5586607885633679,80.0,0.0,0.0,0.0,1.0,0.0,0
4104,0.0,2.0,21.0,7.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5118992984160095,0.5096882198394995,0.5480794485673545,0.5020642136266902,0.594708781728021,0.578413948056924,80.0,0.0,1.0,0.0,1.0,0.0,0
4105,0.0,24.0,21.0,7.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.478272325426973,0.49248987854123816,0.5223320119168369,0.812561293206396,0.6764228683080551,0.5954909313795902,80.0,0.0,1.0,1.0,0.0,1.0,0
4106,0.0,24.0,21.0,7.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5397675354172021,0.459049110543177,0.5854661620636769,0.7853061895569509,0.5343331834289347,0.5576389926185198,80.0,0.0,0.0,0.0,1.0,0.0,1
4107,0.0,24.0,21.0,7.0,5.0,2.0,1.0,3.0,2.0,1.0,12499.0,0.0,0.5596889982407286,0.5386032537784767,0.613430830175045,0.4727579578980982,0.5807153686327471,0.6549680542312215,55.0,0.0,1.0,0.0,0.0,1.0,1
4108,0.0,24.0,31.0,10.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.7044561239022148,0.5328045406508326,0.7156159497243947,0.3593570716619989,0.5101224733566446,0.5713211106163806,80.0,1.0,0.0,0.0,0.0,1.0,0
4109,0.0,2.0,31.0,10.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.6329765547988614,0.7416860172416424,0.5632444792441885,0.50593488888276,0.5638186583517999,0.5929629639836137,80.0,1.0,1.0,0.0,0.0,1.0,0
4110,0.0,2.0,31.0,14.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.6265787770086421,0.7977829468497319,0.5019508105781216,0.7825573233123018,0.5302660797203371,0.5224549999269508,80.0,1.0,1.0,0.0,0.0,1.0,0
4111,0.0,24.0,31.0,18.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.6553534368838448,0.5624391575533901,0.552487447834318,0.6664023095183784,0.4829503913177707,0.5222126048944508,80.0,1.0,1.0,0.0,0.0,1.0,1
4112,0.0,24.0,31.0,14.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.6723598612499464,0.715681392248079,0.5459870795634728,0.5222393503748011,0.5342244833122477,0.5990964713876877,55.0,1.0,0.0,0.0,0.0,1.0,0
4113,0.0,24.0,31.0,10.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.5413536240397097,0.6335209916430132,0.7872148067297371,0.6407095265483653,0.5863926582535104,0.5390797091474714,80.0,1.0,1.0,0.0,0.0,1.0,1
4114,0.0,24.0,31.0,10.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.5855162359823606,0.4791520484909787,0.5711318175065284,0.7066088107356775,0.5675372608657002,0.4993571258774339,80.0,1.0,1.0,0.0,0.0,1.0,1
4115,0.0,2.0,31.0,10.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.6400372270455778,0.4880396623297511,0.603204922549709,0.3939883624766673,0.4704428563704843,0.5533942566993546,80.0,1.0,1.0,0.0,0.0,1.0,0
4116,0.0,2.0,31.0,14.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.613104943144164,0.518168070261088,0.692215479856869,0.7200888807547124,0.5508432466879338,0.6216120695677159,80.0,1.0,0.0,0.0,0.0,1.0,0
4117,0.0,2.0,31.0,14.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.6279759446468639,0.3480203191015821,0.58263083738537,0.4226831091570676,0.5767393119206564,0.5738752429638484,55.0,1.0,1.0,0.0,0.0,1.0,0
4118,0.0,24.0,31.0,18.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.63774608352036,0.5094394344946903,0.6613644464538396,0.5496650708792982,0.6086866664957339,0.5239261471828096,55.0,1.0,1.0,0.0,0.0,1.0,0
4119,0.0,24.0,31.0,18.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.503752798789529,0.49302494339815894,0.5241659821534408,0.4439402915668812,0.6041929535313975,0.4439861983458338,80.0,1.0,0.0,0.0,1.0,0.0,0
4120,0.0,24.0,31.0,18.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.5328793381223987,0.5823315903674621,0.6378415319892955,0.566898749949756,0.536643872711973,0.5651035996349435,80.0,1.0,0.0,0.0,0.0,1.0,0
4121,0.0,2.0,31.0,18.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.5560360284972208,0.4830110134431487,0.6374681163273925,0.7291451719351166,0.5391056223877227,0.6235811465515816,80.0,1.0,0.0,0.0,1.0,0.0,1
4122,0.0,2.0,31.0,18.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.5348486055403422,0.4634303914776854,0.5663131135039706,0.5008011384722101,0.5577565934096853,0.6491856647601927,80.0,1.0,1.0,1.0,0.0,1.0,0
4123,0.0,2.0,31.0,22.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.4624667667278387,0.5240947508274203,0.6414317039322361,0.8276618931234061,0.5024833803714974,0.5861696794101412,80.0,1.0,0.0,0.0,1.0,0.0,0
4124,0.0,24.0,31.0,22.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.47050107705236993,0.6354594786092375,0.5895542973546283,0.7804425991233835,0.5315138577755776,0.6013374558561801,80.0,1.0,0.0,0.0,1.0,0.0,1
4125,0.0,2.0,31.0,7.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.5321946435351208,0.5521123403860223,0.5680155877388342,0.47592273773965693,0.5993303655572414,0.5749409830842113,80.0,1.0,0.0,0.0,1.0,0.0,0
4126,0.0,2.0,31.0,7.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.4945064030589452,0.552352197197598,0.6233701176692724,0.473878920414877,0.5714601797174896,0.5293236703737595,80.0,1.0,1.0,0.0,1.0,0.0,0
4127,0.0,24.0,31.0,7.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.5123346786702645,0.5299330680190326,0.635177958203563,0.6768457807205719,0.551986523233551,0.4860414688720276,80.0,1.0,1.0,1.0,0.0,1.0,1
4128,0.0,24.0,31.0,7.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.4543228042898756,0.5278605667136885,0.5910801819374886,0.7653366545146353,0.5253609456673153,0.564277992106112,80.0,1.0,0.0,0.0,1.0,0.0,1
4129,0.0,24.0,31.0,7.0,5.0,0.0,0.0,2.0,2.0,0.0,87499.0,75000.0,0.5082976554191969,0.5563520592169592,0.6405959976555865,0.4383478825248489,0.48748309236721177,0.4437160448690845,55.0,1.0,1.0,0.0,0.0,1.0,0
4130,1.0,2.0,26.0,10.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.5572721550396079,0.6701981389781511,0.6868607522497293,0.6146677498106059,0.6278095760174583,0.7033882997413747,80.0,1.0,1.0,0.0,0.0,1.0,1
4131,1.0,2.0,26.0,14.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.6483910422763802,0.6055471595067959,0.6608958631740431,0.713359477273228,0.5815970416272462,0.7697119757555118,80.0,1.0,1.0,0.0,0.0,1.0,1
4132,1.0,24.0,26.0,18.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.6377382832468848,0.5733735074232595,0.5619131119061802,0.6929219428187658,0.6215127628820771,0.6438972429921231,80.0,1.0,1.0,0.0,0.0,1.0,1
4133,1.0,24.0,26.0,14.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.6436174521802708,0.6884609796253904,0.6396841646846471,0.4975698795778493,0.5398819838015474,0.7031755086088615,55.0,1.0,0.0,0.0,0.0,1.0,1
4134,1.0,24.0,26.0,10.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.6028131477387157,0.5765126655839542,0.6886420896814058,0.5865305882810465,0.5606623030741009,0.7049597441645699,80.0,1.0,1.0,0.0,0.0,1.0,1
4135,1.0,24.0,26.0,10.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.7378387945150794,0.4994495386106166,0.5966946548839149,0.7306995822087001,0.5865666921489212,0.6311460635212506,80.0,1.0,1.0,0.0,0.0,1.0,1
4136,1.0,2.0,26.0,10.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.4974395865458918,0.45772369685611103,0.5004147741012432,0.41093386882262967,0.6412775998689751,0.6777072249205344,80.0,1.0,1.0,0.0,0.0,1.0,0
4137,1.0,2.0,26.0,14.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.7095850124637408,0.5709341860011313,0.5989492212571816,0.8027981409669592,0.7010803558045097,0.6438232621302484,80.0,1.0,0.0,0.0,0.0,1.0,1
4138,1.0,2.0,26.0,14.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.5432676363804397,0.5151430180997969,0.5242458129636706,0.5016861589333315,0.5379075066093641,0.7076799379552022,55.0,1.0,1.0,0.0,0.0,1.0,1
4139,1.0,24.0,26.0,18.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.6583897961895411,0.4335527331119647,0.6576863361249314,0.5122545214651698,0.5410481856039525,0.6245984303879873,55.0,1.0,1.0,0.0,0.0,1.0,1
4140,1.0,24.0,26.0,18.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.5005365571347824,0.4414886751283534,0.4918730061153842,0.5855623435744278,0.6073685960779062,0.6071004737227417,80.0,1.0,0.0,0.0,1.0,0.0,1
4141,1.0,24.0,26.0,18.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.5657946779599714,0.5769687965101097,0.587750286712348,0.47834002659285574,0.5021101499395514,0.6520414799841161,80.0,1.0,0.0,0.0,0.0,1.0,1
4142,1.0,2.0,26.0,18.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.4181601617833975,0.562250046748646,0.6446724862218702,0.7847703463051531,0.617341511020376,0.6706037457440186,80.0,1.0,0.0,0.0,1.0,0.0,1
4143,1.0,2.0,26.0,18.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.5479269878153396,0.4623870511721366,0.6077543059758495,0.4336478229643318,0.6476449267577139,0.5382192627238088,80.0,1.0,1.0,1.0,0.0,1.0,1
4144,1.0,2.0,26.0,22.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.5188974784147014,0.4106793786113204,0.6063710447210277,0.6399902278807311,0.5314691491551155,0.6748452629577806,80.0,1.0,0.0,0.0,1.0,0.0,1
4145,1.0,24.0,26.0,22.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.5407271679688719,0.46382485249832456,0.6497152356736131,0.7419197442356991,0.5034551881868494,0.7637498909409344,80.0,1.0,0.0,0.0,1.0,0.0,1
4146,1.0,2.0,26.0,7.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.5585821931131192,0.4649210948644005,0.6142055851940725,0.49154205376536314,0.6386202240502795,0.6757575076296317,80.0,1.0,0.0,0.0,1.0,0.0,1
4147,1.0,2.0,26.0,7.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.47254501803096655,0.4967618770276115,0.5035217817274024,0.5359628298590191,0.6027263252788067,0.5547614092631354,80.0,1.0,1.0,0.0,1.0,0.0,1
4148,1.0,24.0,26.0,7.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.4700785872748285,0.5285344923462877,0.49014835286366687,0.7726567948037038,0.5809144023702365,0.6115020718579534,80.0,1.0,1.0,1.0,0.0,1.0,1
4149,1.0,24.0,26.0,7.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.521406971824938,0.6283065856872841,0.5680608823572854,0.7679311804933535,0.5844630627965347,0.5335881775830706,80.0,1.0,0.0,0.0,1.0,0.0,1
4150,1.0,24.0,26.0,7.0,5.0,0.0,4.0,3.0,4.0,2.0,200000.0,100000.0,0.3630768018271288,0.5004027339742998,0.6166508697790501,0.5264367887353189,0.5326674832577583,0.6770783144291141,55.0,1.0,1.0,0.0,0.0,1.0,1
4151,1.0,24.0,50.0,10.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.6855337835549962,0.49332618195458094,0.6445147904918288,0.47039048312042475,0.5090553114964166,0.5667477283826253,80.0,0.0,0.0,0.0,0.0,1.0,0
4152,1.0,2.0,50.0,10.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5740424631905284,0.6621967901007658,0.6474216629139079,0.5288396418133102,0.5101584454946247,0.5551194730251442,80.0,0.0,1.0,0.0,0.0,1.0,0
4153,1.0,2.0,50.0,14.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.6059940686993951,0.6237390852839615,0.5628610414491246,0.7209179741738385,0.5904543475757106,0.6564833589559751,80.0,0.0,1.0,0.0,0.0,1.0,1
4154,1.0,24.0,50.0,18.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5598224992816949,0.7152258267771399,0.46162774377439664,0.7069846816035791,0.5835762828949101,0.49286972951725255,80.0,0.0,1.0,0.0,0.0,1.0,1
4155,1.0,24.0,50.0,14.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.6329624372218599,0.5151517299205041,0.6147248541442559,0.5144186805611694,0.5163188489531308,0.5409686551307401,55.0,0.0,0.0,0.0,0.0,1.0,0
4156,1.0,24.0,50.0,10.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.690341761183502,0.4783359097856196,0.5914010650256935,0.5880044597809424,0.5004701130975296,0.5099569252338287,80.0,0.0,0.0,0.0,0.0,1.0,0
4157,1.0,2.0,50.0,10.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5937869908130584,0.6912783851551206,0.5322642677397134,0.38094997661616986,0.5365787777556228,0.5004303507458762,80.0,0.0,0.0,0.0,0.0,1.0,0
4158,1.0,24.0,50.0,10.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.6687975579687641,0.5920510371055756,0.5729077021300666,0.5256237927255706,0.568001398734978,0.5870773060525206,80.0,0.0,1.0,0.0,0.0,1.0,0
4159,1.0,2.0,50.0,14.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.6134874148125921,0.5719118581395849,0.7179586263056262,0.45654508569685537,0.5446367166268256,0.45020126604239774,80.0,0.0,0.0,0.0,0.0,1.0,0
4160,1.0,24.0,50.0,18.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.7298958470867501,0.6394107958260952,0.6128087953762628,0.7156644843068937,0.515280177924962,0.5471332079200681,80.0,0.0,0.0,0.0,0.0,1.0,1
4161,1.0,2.0,50.0,18.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.6709466847066646,0.5447707283962288,0.501295635096174,0.4194887125129292,0.516053440563408,0.5662080533663979,80.0,0.0,1.0,0.0,0.0,1.0,0
4162,1.0,24.0,50.0,18.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.564689470705302,0.44932506744686124,0.5840703661273943,0.49601868361901325,0.5664424123883832,0.5730056024611321,80.0,0.0,0.0,0.0,1.0,0.0,0
4163,1.0,24.0,50.0,18.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5350192932380226,0.5135893076711938,0.649030606046887,0.46656141291262776,0.5314743565315527,0.4695491237085927,80.0,0.0,0.0,0.0,0.0,1.0,0
4164,1.0,2.0,50.0,18.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.529550329534144,0.5108742910621424,0.6001717440292191,0.7675392554127497,0.489555062571333,0.48256382910378526,80.0,0.0,0.0,0.0,1.0,0.0,0
4165,1.0,2.0,50.0,18.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5137052036988677,0.49247508391835304,0.6243270625186538,0.4840409877267206,0.5642324100416853,0.5021045403686105,80.0,0.0,1.0,1.0,0.0,1.0,0
4166,1.0,2.0,50.0,22.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5172865674946411,0.42775124148711646,0.667221450204688,0.8219947433386007,0.6852693032239682,0.5710025211318306,80.0,0.0,0.0,0.0,1.0,0.0,1
4167,1.0,24.0,50.0,22.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5441597119357517,0.4859314020269348,0.5643161983586845,0.6663793868753779,0.5209541533962339,0.529321920241473,80.0,0.0,0.0,0.0,1.0,0.0,1
4168,1.0,2.0,50.0,7.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5853237028866877,0.4436632130723129,0.6499315282967918,0.5397403233812528,0.557998169173508,0.608841449588688,80.0,0.0,0.0,0.0,1.0,0.0,0
4169,1.0,2.0,50.0,7.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.41917105378368086,0.49877745618046637,0.617485446380944,0.5628652807416542,0.5595183170137839,0.5346646410489787,80.0,0.0,1.0,0.0,1.0,0.0,0
4170,1.0,24.0,50.0,7.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.5303014153319052,0.6040186972211858,0.6270114906609585,0.6256129515788836,0.5003590194752608,0.5510977268938366,80.0,0.0,1.0,1.0,0.0,1.0,1
4171,1.0,24.0,50.0,7.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.4381183416413439,0.42395691732414115,0.5667792939588926,0.8819466809952478,0.6441590185260759,0.5577300163419949,80.0,0.0,0.0,0.0,1.0,0.0,1
4172,1.0,24.0,50.0,7.0,3.0,0.0,0.0,2.0,3.0,0.0,37499.0,25000.0,0.3843809472660801,0.4741454694142646,0.6026682536490756,0.5720005505416142,0.5684276349646823,0.6041013101868099,55.0,0.0,1.0,0.0,0.0,1.0,0
4173,0.0,24.0,26.0,10.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.7885927547378563,0.5101342105375174,0.6138483916217263,0.4475965039596563,0.7165920492932983,0.4591963014900283,80.0,0.0,0.0,0.0,0.0,1.0,1
4174,0.0,2.0,26.0,10.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.5445381109813678,0.6034362571470678,0.527056297405639,0.4506060096472951,0.687648624488785,0.47236131122665537,80.0,0.0,1.0,0.0,0.0,1.0,1
4175,0.0,2.0,26.0,14.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.6174675908624627,0.6907039443287883,0.647005647813554,0.6731306183853448,0.5991257272618218,0.6327992255416397,80.0,0.0,1.0,0.0,0.0,1.0,1
4176,0.0,24.0,26.0,18.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.6000931964606233,0.6632748191345759,0.5507762041066832,0.6362580256783728,0.5689485205161904,0.46203689775101553,80.0,0.0,1.0,0.0,0.0,1.0,1
4177,0.0,24.0,26.0,14.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.6468285192909731,0.6399089159590895,0.5733195227170376,0.5485370148898333,0.56881234557792,0.6074890773707383,55.0,0.0,0.0,0.0,0.0,1.0,0
4178,0.0,2.0,26.0,14.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.556557254249137,0.5929043849770137,0.5725011829938002,0.7240593625441135,0.7626960133369407,0.4395676302482733,80.0,0.0,1.0,0.0,0.0,1.0,1
4179,0.0,2.0,26.0,18.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.46707507146190724,0.5071303697573067,0.6134645414230838,0.43470298301753973,0.5713458331829884,0.5862274780769212,55.0,0.0,1.0,0.0,0.0,1.0,0
4180,0.0,24.0,26.0,18.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.5199803039153545,0.43197225894758123,0.6204047758636565,0.47177460052507997,0.5071928102674129,0.4904344191263596,80.0,0.0,0.0,0.0,1.0,0.0,0
4181,0.0,24.0,26.0,18.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.4383710378562149,0.5202836234927432,0.5721462152100814,0.4508381387556587,0.6096204830457441,0.5031445328713865,80.0,0.0,0.0,0.0,0.0,1.0,0
4182,0.0,24.0,26.0,22.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.47548469605957666,0.5254305553467059,0.5753435943019056,0.7003673511714924,0.5806995522835094,0.5385684159564731,55.0,0.0,1.0,1.0,0.0,1.0,1
4183,0.0,2.0,26.0,18.0,4.0,1.0,0.0,2.0,1.0,1.0,12499.0,0.0,0.574882921984072,0.5600187848282601,0.5544018710787513,0.8468771511358069,0.6058159571928102,0.5154743313701595,80.0,0.0,0.0,0.0,1.0,0.0,1
